latitude,longitude,intensity
27.26241,-110.25679,48.83729
85.79368,-92.85376,47.49004
21.38548,-179.43699,37.06607
-71.40491,60.09487,16.45403
-86.36837,10.00394,29.29492
27.86155,0.37587,23.49875
66.11588,-86.57305,75.35382
65.27201,-135.91111,5.09963
67.95151,102.72904,10.80375
-48.76814,178.78791,24.29394
58.39772,-136.29960,35.19840
0.61120,-138.90126,54.13237
12.19273,-54.80621,41.72070
7.74947,35.53004,89.41052
10.55400,115.54439,90.89569
11.71603,-26.12935,67.43205
-77.45120,-154.95724,41.05050
-56.42569,89.36343,63.00805
12.25755,123.39481,11.79148
72.71673,93.76503,71.16935
-32.34374,-120.37517,24.34428
-30.35119,106.55258,80.61516
-62.16440,161.57183,96.96514
43.42608,85.58742,84.30360
-65.16106,30.35356,74.32733
-6.89400,156.50083,89.04338
-51.85862,15.30444,5.97858
-71.20505,-161.25239,53.38827
42.44009,40.81205,90.43890
20.31683,33.79908,74.21469
3.01935,-42.11813,64.75047
-80.03621,59.00954,82.89790
37.56697,-167.98876,67.06403
-73.95656,-178.52624,32.35789
-81.11388,-132.33655,73.47524
21.76298,-152.24308,74.15997
-46.27567,172.54816,13.00317
-89.76918,-159.25874,16.12269
67.96332,2.33598,28.31821
-81.85425,-170.88997,48.04642
-13.01767,113.43440,9.40078
54.13636,85.25519,32.63011
30.83900,-108.14473,15.65325
-62.61589,-134.21761,88.27477
52.53907,102.33668,73.13147
72.39399,171.41172,90.93243
-55.48609,108.98652,88.82925
56.45737,36.91077,75.80081
58.85332,117.70989,95.02393
-32.53934,-60.94287,2.25514
25.03963,35.54113,22.15960
-8.22536,-18.81004,83.80293
-51.46914,147.12457,65.42787
41.23553,-160.81139,94.36805
35.27851,159.76609,84.20834
-15.42538,-143.87389,3.51394
27.35250,-150.85880,30.09543
89.55366,107.45439,78.16052
-81.66529,29.49848,25.55715
-10.86817,-85.69373,26.68471
57.82130,-64.87579,0.49897
-48.01246,-3.57892,3.39648
84.74915,107.10237,24.11857
-70.48523,-29.52141,44.07846
-24.87343,150.15409,35.33000
-30.42525,-115.84241,41.10515
-0.82314,86.86739,79.70078
54.91574,117.89317,28.86484
39.53062,-42.31564,61.09328
-54.44474,-47.96020,17.73363
-75.75942,62.21187,40.52508
-28.96513,143.48838,19.17064
-85.32636,-130.48123,28.64724
-60.03042,-88.61751,76.05938
89.19666,-42.94832,49.98271
-83.04023,-158.00045,69.00299
-5.11407,18.87757,20.90172
89.05289,82.74844,93.65436
18.76337,-70.28270,2.47328
-17.83905,-109.97041,17.06353
83.06604,-5.18216,61.62539
-11.29116,41.71327,36.54899
-62.10461,-83.54799,57.68506
56.07086,-49.09188,10.50291
-0.57950,89.46175,56.14257
-63.52328,123.35099,48.87549
63.38080,-115.02224,48.04324
-77.14677,-92.11069,57.25920
65.01696,38.95474,4.64939
-56.78158,-155.56303,23.50254
9.17960,-1.58947,74.76531
56.77644,-106.36790,8.38747
-66.30231,143.21974,80.15390
88.72070,173.61232,12.17483
-73.13972,38.30676,27.00187
54.47499,-127.93165,48.17829
34.01318,-63.26658,53.65818
80.27563,103.73334,60.97544
4.50846,13.16992,87.26613
-10.64560,142.83569,50.97592
-75.24778,37.47273,4.10217
-12.70773,166.59743,59.92675
54.54148,-60.48366,0.27273
-70.32710,-163.34691,45.05268
71.34444,157.48659,66.74236
82.30760,3.05748,20.00461
21.54074,147.39417,47.89298
86.88861,159.45273,90.47365
65.90192,144.29700,84.59692
14.27189,-106.59871,99.38564
35.12731,-134.96728,9.50580
-42.36034,-121.18266,98.50003
66.28645,44.17053,11.19434
-75.34630,129.50810,7.84942
-70.97144,174.37053,5.13116
-82.58903,-122.43288,43.34482
-68.79078,53.87687,89.15466
66.27224,135.00285,79.23843
-11.46860,-89.75158,65.06590
-89.60045,-126.79969,37.14108
-2.48304,31.04608,50.05267
88.13353,21.62795,90.53611
-75.33541,-44.09442,2.54929
-16.07999,167.00756,9.52021
86.20385,-128.11083,99.89345
42.93142,65.18041,55.49011
-35.48100,-178.25691,88.78644
54.30460,-72.04366,36.57482
-41.24302,69.07648,4.49464
-8.60670,168.25263,13.44740
83.24597,17.49402,43.63272
54.46199,57.83987,76.87952
-0.05010,48.81827,12.14828
-23.58813,68.07353,16.86685
-41.22258,-117.59205,26.81356
-77.26544,46.94504,42.90561
-78.12151,18.27286,2.43389
-60.46489,-157.98825,7.19509
-50.03995,-63.26487,66.19119
21.30361,-165.91140,57.19278
52.58352,-102.17035,37.27246
74.50895,33.56384,91.12963
-46.05739,-37.66436,90.63380
-10.21123,-162.32899,65.76675
62.34493,141.03437,71.86613
-1.94314,-118.63317,83.11095
21.15472,-14.46609,80.70983
-6.86884,6.72640,43.59270
-50.54386,147.21274,39.99914
-54.78253,11.63150,68.97129
-34.20614,1.14796,87.05400
-44.00155,160.02034,63.08828
37.43736,-154.47153,96.10343
51.69120,102.92958,90.47642
23.77108,-51.82325,2.97844
80.52334,61.71409,86.24872
76.39735,59.56324,97.72983
88.76789,121.03268,90.40475
61.18245,18.23940,41.40204
-42.66304,-92.75483,92.09798
30.46515,124.71282,44.05444
77.03685,-64.40524,38.96105
22.85143,-5.88425,24.34826
59.55649,13.90088,21.16963
18.52544,167.54246,80.47139
-9.33537,-67.42673,31.66477
75.82519,-42.27499,34.49454
44.69317,-150.28728,7.04902
-70.10707,-39.00304,82.91666
18.81728,123.45024,7.77983
-70.38312,82.92352,88.03132
69.84872,-146.93556,64.18065
11.83369,25.98083,89.75675
-19.42985,-4.98788,72.41489
81.05389,68.26157,80.17044
36.24052,-27.90479,4.40973
-42.03952,-75.74523,93.41131
-2.91933,-75.33592,79.17548
-74.43875,93.24163,94.19862
-27.17859,-108.23798,20.07164
-57.83409,-163.96913,71.43507
-77.67190,-178.59343,29.86483
-15.67340,10.98976,14.06131
-4.35460,-138.93959,69.50610
-28.59827,-16.73132,56.22125
18.02535,72.79317,38.39086
-77.84557,-82.99771,0.38763
-21.99628,-20.40445,61.57415
34.31488,140.87511,72.32577
-49.94752,39.47964,44.59238
-7.12917,9.86701,77.55178
-37.15794,-153.63125,70.02795
-23.92800,60.26996,17.59558
56.29851,59.03779,59.79083
65.48440,-110.66627,99.51552
-13.34675,-173.01591,51.05904
-18.06653,-17.01788,96.46343
10.01789,41.97156,15.86142
-82.54856,-176.22414,58.24071
-26.08584,157.44057,37.66182
21.49635,-47.65533,46.71586
-74.74220,-151.75515,98.76849
46.50441,-116.16568,42.61005
-84.94994,108.43624,83.67740
-23.38202,-1.67827,54.08488
-55.41510,104.71159,22.17592
38.32140,-85.70615,9.00909
74.18177,20.23220,51.27798
-83.14483,169.01093,66.74970
-21.47662,91.97855,35.49968
43.63619,-144.37319,56.82051
21.92452,137.24918,85.63863
-34.90691,103.94861,34.70868
74.55990,73.10133,63.19832
-39.53897,-3.74449,89.14376
-36.89662,175.35006,86.35301
45.94977,165.92302,87.78521
-33.76857,9.90370,19.98509
-17.93613,85.60776,38.50786
58.73284,-91.78096,59.07683
58.39200,-88.75127,75.06667
85.16836,-165.74529,91.10085
49.10669,-110.80207,63.41050
88.44233,31.76888,84.85072
30.25469,-47.07826,90.39261
9.71864,-0.25359,86.94758
38.99443,155.18886,67.87337
28.96292,-7.32757,14.77698
2.15795,-83.73695,95.44098
-59.06896,13.42592,3.68123
24.81396,91.41323,39.77769
36.86763,-132.23820,64.47495
-21.05890,173.52039,62.47417
76.79595,38.67829,31.02397
67.40450,-28.51787,62.88629
-35.65656,80.01034,89.92879
-37.32237,-35.69865,0.30125
75.41128,160.02238,50.42172
-33.34998,162.15940,75.08147
45.00138,43.29124,67.39972
75.12203,-43.69335,89.98474
7.42719,65.21175,39.50640
69.62186,-31.53216,3.94496
40.92620,-32.63831,78.41425
-82.17586,-130.65020,81.91511
-85.67431,69.37004,77.44808
20.53419,-173.00607,2.39172
-69.03353,130.12124,77.45135
80.29942,64.10541,58.28588
59.48208,35.37377,60.30474
27.75292,-102.18813,10.70397
-13.47791,56.75802,99.61007
-46.83841,-86.75101,84.58531
12.87208,-82.28896,55.42695
77.95718,-171.04632,78.00224
35.78267,24.79329,77.73706
-81.43795,141.56434,28.88667
61.28316,7.08700,14.38677
22.17385,132.99499,45.02000
7.94385,69.34346,88.53787
-44.11288,-147.96859,31.19075
-77.85892,-97.15476,47.26659
-30.56846,-105.49519,81.24373
24.31749,86.85134,96.09356
0.01751,-111.10016,46.81816
-30.66771,-84.34438,59.15570
-86.36614,-133.53782,41.54759
-16.81830,109.50540,39.76826
-64.94283,154.06006,48.36632
73.75689,-75.58994,23.85683
37.99388,-129.49793,16.23475
57.32387,-57.05491,53.03840
-78.69201,155.39564,98.48498
58.08282,8.19006,32.30689
-80.21537,155.09553,90.73918
-70.07090,-53.32519,81.76565
-55.02025,115.97457,50.78487
62.59372,-81.04395,82.58255
-41.91093,122.86970,82.53937
47.25491,41.06914,65.64984
35.60361,-13.09855,39.14272
7.36568,-121.58910,88.37436
4.01854,-26.44241,47.86110
68.81436,34.83285,9.87777
61.49040,-126.15792,97.30371
-42.73354,-114.11852,30.63722
-21.17847,130.84582,89.91588
71.38622,-103.60303,17.92956
27.51579,-148.16982,79.42220
-55.29582,167.41685,21.36694
72.25518,-123.69102,95.68562
56.87566,-37.75593,1.38203
9.48004,40.96395,86.83607
10.79268,159.40370,30.10014
-16.64374,-30.30370,97.88454
89.77696,76.42368,54.87796
-8.40984,33.48083,10.98235
47.35086,-144.28064,22.51057
81.05730,-71.91489,7.64176
15.74436,-120.28634,99.55235
-24.08425,124.94510,72.56614
55.12457,8.45721,38.56811
-15.49251,-176.91600,28.04492
-50.04690,-131.62446,92.47866
-75.01225,-121.59075,41.76924
4.82588,-166.74151,34.60861
-33.85572,-150.31432,80.00121
55.27132,-166.32416,15.91629
50.99244,-109.69640,92.05528
-22.40101,12.19764,9.29548
18.77776,-16.03785,25.95816
-40.72661,59.68370,10.87831
-70.09073,-92.20987,18.45264
-0.36891,169.73595,6.22147
8.60266,51.39632,76.25096
81.92070,43.72001,52.10157
-34.43864,104.63461,33.93681
-73.32794,-7.16756,41.61935
-5.05545,-63.56142,89.40738
32.41398,51.28942,73.19610
27.73296,139.85805,20.36237
49.28807,102.30356,36.51343
-77.94682,-159.90850,39.02992
23.31981,30.23091,77.57550
-0.50229,72.07391,29.16349
-46.69250,120.70500,11.65302
-60.90280,22.49674,7.91032
-71.60757,-19.71107,78.64797
16.12781,-45.46649,90.83609
47.71471,-53.79563,42.51919
-31.44071,95.00775,54.75825
-87.73143,12.21724,80.02254
73.92710,123.16016,99.95482
-87.54605,133.60652,62.78020
-46.35536,65.07707,44.28114
50.19098,-124.62533,79.32582
-14.55956,-36.53622,28.86619
-72.18072,-100.96548,64.48562
-47.53763,16.00842,24.77046
24.18985,-97.52279,63.50787
62.90554,-149.82214,40.81578
-70.48138,-40.71229,89.06588
17.00090,174.67672,77.16251
-69.13247,-107.42903,50.51132
81.09765,57.12298,33.56882
-48.69397,-167.90659,91.52175
22.95330,-96.90571,27.59940
29.15555,-173.84375,65.11760
32.41972,-75.07183,16.10728
-24.74780,-2.52409,19.05125
72.00250,-174.68511,41.99774
65.11320,-130.00698,32.55228
50.21840,24.70145,52.16068
83.23520,-98.84378,79.62799
-28.55984,-16.79641,97.87780
-7.60767,36.11740,51.16132
-9.06729,21.55430,57.51001
61.31283,-115.73326,61.19978
-35.02051,-81.26337,69.66813
80.35689,141.22881,26.53003
-4.48538,-127.66380,54.11232
-29.87810,-27.11417,92.82859
-61.97442,33.44606,98.11113
83.23790,110.99488,67.21077
86.26365,17.76622,75.54971
43.90772,-119.40661,42.13533
-4.99539,158.98637,74.64748
87.30579,-120.01053,39.13976
-74.11061,45.02520,86.34487
57.64543,-124.96086,72.07854
-84.01904,-167.64815,33.03772
-47.60900,150.16521,83.91017
-66.98361,-4.47125,64.27222
85.97759,-35.70576,49.23168
-70.11387,-89.85519,34.42953
82.19061,-161.60538,9.69561
16.66826,-78.99658,46.51225
-76.10508,9.26221,4.56897
-54.72287,21.65939,90.27720
-1.96198,44.83420,88.47018
53.99025,109.64735,83.46055
63.80005,-84.62642,13.70184
44.63018,-86.72229,67.18880
-42.92886,-134.75372,55.18455
-42.39176,-68.41213,1.49616
83.38795,162.12428,45.72640
76.20343,-83.95915,60.74892
13.76899,26.81827,56.82077
-75.87721,70.44341,40.85406
-60.04502,106.17581,53.28251
-52.70300,93.05301,62.93076
-1.86176,-12.70963,90.61553
-86.20970,-126.82990,55.95982
-33.85009,-111.41919,99.41821
-24.64905,-75.64265,26.65661
-60.13626,95.05930,60.96517
3.60628,-33.56383,92.27993
-56.44659,-29.63169,32.41915
52.83502,-151.83812,91.78945
54.32012,153.94781,32.64474
-5.09178,-13.50740,79.08482
2.65534,-81.89031,81.53115
-41.67146,76.25542,28.22202
3.94895,-149.73911,5.09421
15.92954,15.38538,57.06426
-3.34062,63.84939,67.80055
88.12056,0.61889,72.51209
-30.61549,-154.88591,25.22591
64.97018,148.31838,37.35447
80.58094,-57.22284,10.53379
-1.60762,103.98845,67.99704
38.07728,71.39750,25.22194
60.54620,94.56218,14.78142
-14.45089,167.71640,92.37737
-66.91097,-16.38972,87.59489
-50.15091,-75.34119,43.39131
66.86600,64.69832,5.45258
-8.33354,59.75459,4.76749
20.80061,-46.76511,67.58398
-0.10806,-9.70568,90.27772
88.04973,-74.18198,25.38545
51.60906,-65.89495,76.38594
41.16355,143.37841,34.19687
-88.08684,57.86190,44.92903
74.10758,101.83405,36.44153
52.54518,87.61054,91.33208
16.49101,91.44985,97.59768
50.49720,-17.48603,77.88138
16.16231,-62.39807,92.10578
23.14372,119.88235,1.17257
-37.79017,-109.94709,89.38552
-26.42128,94.85536,88.05178
1.51258,135.06955,56.37781
85.08082,133.13962,17.34195
69.70829,163.31147,73.74462
17.67424,-63.31477,21.39717
-0.33094,21.95951,52.07816
-34.74192,-110.43045,1.56727
32.34020,8.43962,97.47579
-42.26914,16.11136,22.69269
-77.03805,171.02186,87.67736
-27.77698,132.83856,36.58209
-62.49585,64.18703,90.64552
-25.07855,129.31558,84.39792
54.59741,92.90127,67.13236
-54.52090,-137.57205,37.17152
59.24289,-129.77701,94.04230
-89.67050,20.10244,59.75188
9.18120,135.87136,50.28257
47.65688,173.58668,73.12433
-29.66459,16.57171,66.31436
79.01313,-90.25317,1.98238
-41.38497,-117.05304,36.01166
-22.97083,43.89137,41.11229
-36.27998,-147.33967,23.22710
83.13532,103.42880,33.85464
-81.11334,-127.61167,64.65226
-46.02005,-153.70205,56.86870
23.12695,-6.65324,75.50938
-12.17733,-98.83253,16.67598
26.31575,-38.70539,6.48823
-73.73663,176.60719,39.52204
-43.68066,-142.52755,97.59252
-9.27134,-116.50384,57.79422
-78.10759,-81.66542,70.21649
-23.53260,-162.14485,98.22734
60.84981,-135.93396,4.78351
-61.72698,-88.56260,48.67005
64.76687,163.40548,82.86818
17.69792,67.14734,63.88848
-8.20282,29.63128,53.29439
-51.46120,14.07136,12.85663
68.77165,-64.59223,13.39210
-31.74289,-92.60529,21.88691
56.18141,-118.99570,85.29648
2.73071,-89.56071,40.34793
16.67346,24.72918,38.21819
0.61640,125.98958,33.35593
-29.75181,-152.41666,33.38397
53.08096,-88.11299,73.08659
-56.01231,149.53724,1.07837
-35.91923,-122.36645,96.02035
-83.87580,178.51919,90.64472
57.47302,-69.74401,98.70645
47.02952,1.92135,50.76715
7.78521,99.87687,94.78670
58.29655,59.40511,32.19303
-81.94642,108.40234,40.54822
47.21614,109.07879,78.17355
88.44361,-64.23125,9.26885
5.47516,4.22499,60.82665
-53.00891,-107.71301,52.83432
-79.11423,-17.08224,80.37058
68.00449,-140.12293,73.35023
27.44379,165.99403,19.95324
-17.33756,25.18822,9.87821
55.24979,-103.72160,6.36665
-69.31210,87.78083,7.58037
75.98793,143.01459,1.25223
-77.95645,-104.50324,9.82659
-68.16356,-158.54281,91.78634
-37.44520,174.58744,42.70450
-53.61877,-121.57882,80.49704
19.58521,-66.23217,63.39503
-47.81884,115.82006,62.09091
84.58390,144.23110,46.20934
69.77841,69.42787,2.48607
-89.27490,39.60153,18.24354
-12.78123,-94.75549,26.89340
80.66765,-19.62811,19.21913
-35.51389,58.71447,28.25673
74.59741,157.60775,3.18519
-30.16456,-6.01276,97.69928
-4.55365,25.39449,3.68712
-22.12751,-14.48835,9.80397
33.75375,-94.72362,72.29743
26.60078,-37.93676,62.21208
60.59985,2.61058,94.57661
-13.36042,163.98060,2.89973
79.18779,99.45434,97.76073
15.58853,-3.49838,10.39114
-0.17975,-27.04293,10.68127
59.15151,-85.63089,4.38226
64.70987,-174.67391,61.28709
-51.24415,161.12851,25.73955
-80.57901,58.76696,84.01109
-29.89919,-136.46974,4.97455
2.62821,94.06082,79.95471
59.59602,-121.45426,89.21356
-88.93464,6.74636,15.68088
9.53312,-176.55769,65.48653
-13.00024,-13.84785,34.10319
-2.87189,92.99176,0.10294
-30.17717,17.63181,31.29661
-41.48823,-77.06813,65.88508
-18.76192,152.34336,10.97659
64.00231,163.48944,48.85501
37.53796,-3.12042,65.14932
-27.74153,-119.08609,33.24298
12.12105,-41.51012,9.86617
-31.80836,-178.11626,21.08506
34.19313,-155.74843,97.72314
64.60567,55.13144,76.37120
19.63292,-146.76027,22.63039
36.22465,-91.45318,81.42698
-79.58687,140.42955,26.63148
6.36761,69.97413,4.59687
-12.66925,3.63911,82.72652
17.25826,-35.88868,48.35472
-17.21478,-25.66679,28.51831
63.86756,80.80806,38.58565
81.37167,-9.54321,3.79848
-68.58813,34.36055,50.27115
-40.84595,141.83342,47.67341
-27.42859,-146.82828,81.68777
29.37341,-60.14372,30.59560
-3.99859,-76.97223,55.04294
-30.53541,-62.42157,34.96634
47.76197,8.51580,53.37251
-61.26158,-53.84270,30.79717
13.16405,-107.12264,29.41054
-42.64026,154.47286,72.64863
-12.43729,94.31149,94.71823
-47.55279,167.37419,20.89625
-40.68448,72.45166,4.99901
74.85157,11.19739,67.61232
9.57495,-63.00378,2.73532
3.95370,77.02783,81.72759
70.53113,-157.12777,82.76270
-48.16066,-16.14501,79.89055
35.98839,-109.81512,0.40080
43.59290,89.59985,4.64562
52.83775,85.86976,74.60865
-49.85730,-13.74440,77.22593
75.37762,-156.08388,4.50841
59.56245,-134.56688,8.49371
-9.48778,100.06306,68.94908
23.74589,178.84914,78.29057
-89.24475,-11.41028,78.00577
31.91603,-179.60766,20.74647
79.22557,99.41744,41.82264
78.28057,154.40044,82.41391
-55.92854,-178.42506,64.30505
-89.29910,71.90648,2.16344
-4.57155,69.47560,96.56041
42.59398,141.98338,26.12209
50.32240,82.49755,91.94524
-58.05696,139.93533,33.53306
-26.40014,-82.36069,98.45738
24.28431,-77.86236,86.98232
-61.66341,161.31309,80.16789
-24.26980,-29.96361,9.58215
-76.52904,142.68992,58.03656
86.44335,42.33831,60.35211
-53.02617,120.43421,52.77516
-30.67811,154.35750,9.03633
-69.01533,-39.41663,56.68213
17.93303,80.09716,46.23542
-72.05664,-149.98719,82.68149
87.90227,179.38614,62.58542
31.60796,-161.89553,9.87652
-72.00734,-159.32870,26.79855
-49.33451,-158.40258,95.36164
83.09419,93.81124,35.82291
20.08895,142.13177,89.68850
29.04396,6.30979,45.98837
37.75154,-170.01188,96.98854
-55.75811,-98.65529,13.15914
23.62931,-27.11028,46.56171
4.88918,111.52469,18.27849
29.54292,169.81356,74.67301
16.53894,106.10906,78.92597
-2.67096,-91.08920,90.68008
89.73319,88.44950,31.45469
8.41497,60.42498,6.02085
-57.52999,-81.63733,6.74064
-37.18839,-168.18849,9.52810
-26.00219,4.65839,34.33186
55.11406,93.49386,36.30976
54.70655,-4.88303,7.13121
-22.76411,-55.77839,17.42502
-73.73072,-113.32297,72.25874
88.00710,-51.20851,18.52327
-87.49044,-23.01654,62.02280
19.58910,135.48092,63.61628
6.10719,-7.99941,23.66715
-7.89663,-1.17670,0.20690
38.99948,164.33146,11.87056
63.83633,171.40786,17.80544
72.49641,-65.94963,60.98776
-72.02299,82.87259,84.11248
18.62549,166.91735,16.51163
-44.48168,111.98864,87.47270
-69.89639,-170.96625,61.86336
-86.29005,116.08219,39.47542
30.18061,-67.74310,10.61590
0.70310,-133.01716,62.60613
-35.19198,-15.06383,73.45286
41.20935,58.70263,59.90815
61.71881,169.37795,42.12470
10.39544,-74.68456,19.38422
-42.91044,158.14491,49.56898
-29.77735,-143.53582,20.09809
42.44665,-6.34621,48.60010
-26.99410,-149.64969,23.24874
-44.84182,-58.02622,42.28857
25.67351,142.89726,61.41351
-60.65971,-113.04160,60.40291
41.57359,-31.92677,28.45638
9.70290,13.79500,60.25663
-49.30051,132.34720,20.14602
-38.14763,-66.45772,1.33674
38.53696,98.04106,52.87278
81.36614,171.77673,35.79463
-17.87622,21.56979,41.61465
-45.03286,-167.13482,58.60828
72.89572,22.11737,16.20088
3.29306,11.76495,33.10133
-64.10779,-83.06136,14.47036
68.01108,-95.66596,5.06187
-40.96358,-142.86455,43.99637
24.23401,-67.70431,30.66606
58.87856,-94.48093,22.40252
-81.22683,77.65919,3.17033
0.05427,34.78114,81.47257
26.78386,-19.04441,63.52562
-27.61483,32.22541,1.11502
81.00204,83.97444,49.80642
-29.43723,-23.34518,63.52892
-53.73518,-108.25524,94.67080
31.95102,27.14720,32.23107
-61.93515,3.05536,14.60456
88.42646,-140.67539,46.88547
2.23982,38.99563,94.61588
-32.88587,-147.29410,0.50144
20.27767,115.73509,49.54198
-51.71109,-172.49231,69.23888
15.95727,-42.68550,84.77929
68.85773,-30.62379,54.60255
13.77520,83.17585,10.55369
-69.51618,89.46682,38.80550
59.17931,-84.82775,57.56181
13.57289,124.46853,64.33704
11.60931,113.82300,54.19973
-31.98588,-134.80608,67.49242
41.42005,86.54670,27.66452
-30.27383,94.55176,73.99923
-30.72042,-177.86943,11.32850
78.83548,-45.46235,31.03319
19.12791,168.72098,62.99612
40.17792,6.05825,63.94466
-26.42653,-176.72545,31.90291
62.58906,156.70799,38.95891
-9.31811,81.78407,31.57123
77.56356,-49.83151,19.91761
60.87903,-2.45443,18.69303
31.11300,87.69137,50.08937
14.90534,99.91225,76.45300
-17.46465,92.22889,2.36435
-71.12910,118.05156,24.69196
-12.24735,-0.62756,76.12324
24.32972,-148.59190,97.57763
35.61149,-110.80461,93.50036
51.43427,88.94773,0.90382
-64.32047,-93.38532,27.68064
-68.03972,137.26466,11.33190
-28.97338,57.38853,56.90266
36.85308,-64.04893,97.41986
-3.56478,26.93161,37.03727
47.62250,-115.82698,78.42865
-68.70117,-106.68341,6.91178
40.48978,-67.23858,89.89758
-79.19793,3.75533,18.41803
2.41907,110.55381,12.92738
55.32312,-152.84561,99.99665
-50.27429,-80.74346,71.82933
46.88319,-16.90596,88.53564
5.87302,-17.00242,69.09819
80.44423,135.31908,21.13709
70.72758,-138.15158,93.90774
41.55408,-0.25392,15.10633
25.73339,124.68952,52.43162
40.30995,12.27300,95.34498
-34.78284,-151.86561,13.52897
49.52564,-24.69183,74.41647
33.23875,130.90971,59.71252
58.60170,-95.55366,34.07530
8.99727,13.36897,23.28518
-27.71660,122.65193,17.42953
-62.27148,-80.37948,45.50087
-22.94808,-37.29182,40.85504
-77.46894,155.91029,92.63036
-7.05084,-78.58920,88.04078
51.59453,111.49528,97.77166
30.90945,-95.71278,99.43081
-17.37522,-129.50082,86.59652
41.37255,73.23581,94.41670
54.45504,45.21597,32.89461
-3.70312,51.31192,90.42317
-24.90118,155.69790,81.18375
33.01060,-104.29797,92.54692
-21.02955,-40.73788,88.28574
60.13886,17.01940,85.81971
-78.15823,63.47899,2.55478
51.02699,-56.82929,96.10818
74.18847,147.08630,87.90664
-46.22482,-75.83454,35.92994
43.17817,113.23997,41.40679
-13.75087,-56.53689,15.63838
26.92575,84.64433,25.02678
10.75975,38.95991,47.63289
-17.82018,119.45706,39.11512
26.58304,-115.36388,5.72571
0.16528,168.19091,41.88294
-30.26232,78.74676,22.00253
-5.82520,3.86544,46.66156
-89.84908,37.08185,11.59244
-24.95028,104.43380,58.10911
63.80758,-99.00978,3.47303
-27.25276,30.72484,60.23569
6.23864,-28.12196,49.90919
86.19085,-127.78892,58.18776
84.67094,-55.73656,79.85241
-87.07351,120.37726,12.86315
-29.74168,-55.25930,29.68047
61.16866,157.50479,15.62768
51.14426,-74.85576,26.97203
43.54756,91.26386,25.53235
53.33223,-129.59000,94.41652
-29.94163,-67.70037,99.60961
-7.17472,146.35814,40.40177
-73.07063,-9.47519,97.19615
-9.88060,85.98594,9.50165
3.88635,-28.83900,86.11590
48.75570,107.86458,61.90123
-57.50978,6.33226,46.89066
-60.63439,68.04241,10.91895
-19.73479,-143.08433,40.78741
15.40525,-54.54321,43.53698
24.36816,41.31706,64.41256
-9.93192,-11.40415,4.45710
36.03773,-32.84724,87.82117
49.44781,97.94610,63.49087
34.12422,50.43196,93.35804
65.72352,-96.13493,29.86461
7.36487,-28.64478,53.53348
20.05386,-167.26208,57.65296
87.70660,-111.80680,76.40246
-33.95307,76.00846,95.18822
-83.12808,-80.00687,91.49793
-74.84030,103.39884,5.84670
-54.01011,125.26430,49.18882
63.63168,-83.55017,51.45482
33.08164,163.67979,65.65503
31.19866,-113.22685,22.20538
-76.01963,97.41744,22.44459
-53.58444,-142.33828,49.34729
87.45791,176.73675,7.84508
-2.16624,-126.81458,14.09123
15.19894,-144.18050,48.03692
-19.70708,-144.95766,99.84909
-0.02385,172.59344,35.83563
42.03950,103.35964,46.53230
39.97181,175.38733,50.51048
19.41859,41.64221,12.51508
80.81110,167.35871,40.28358
75.76422,-51.01162,70.96184
-84.59025,-133.54071,45.09029
15.49846,27.97567,43.51650
-5.26728,-162.87532,96.86042
-60.50864,116.73341,70.83321
-12.58419,-123.17463,23.58078
13.55199,-141.36760,58.23758
-35.34133,171.68345,94.95031
-25.57556,-75.49230,15.97680
-22.72159,-42.76394,36.04001
76.51194,173.63471,0.27035
-75.29221,-28.08265,54.35938
-55.64297,39.25527,99.96525
-64.20282,-178.90149,59.57365
59.32911,41.74334,84.55548
19.98766,-131.79704,64.79229
-6.87203,168.85469,61.36447
-20.64230,126.03574,62.10177
84.95145,143.90517,92.76988
-76.44428,130.97407,86.98248
-78.47851,155.00544,39.46581
-59.96654,127.41394,35.29027
-28.63829,-144.73647,19.72630
44.96623,20.76297,25.64286
56.92860,-105.20364,0.42102
-14.08659,-55.29650,94.33569
-10.67660,-103.51940,69.46982
13.55292,47.02742,32.65519
57.89665,44.49464,17.49115
-65.45626,156.26142,89.37940
14.77255,110.17598,91.72013
-19.21799,-171.27015,49.92008
-14.64508,92.20100,68.01335
-39.78721,-67.81377,54.07051
-66.43916,172.57632,34.91837
44.11047,66.48818,48.22368
-62.58434,178.45576,27.93809
13.72466,175.43277,2.64458
-17.04757,-177.15407,29.83005
58.94244,-76.13183,9.25705
-47.26911,171.90722,3.40624
-66.68001,74.67465,81.33215
-52.23256,-2.74000,88.29014
12.30044,140.60585,92.15880
51.90686,40.14153,60.71583
46.74802,123.07463,8.96379
-86.80500,147.89207,70.87382
-34.15445,-142.26610,57.95435
20.92671,94.27026,16.01719
26.21413,-45.22953,58.51520
46.92589,-65.59615,95.72067
-59.47098,12.00854,14.61721
-29.05828,60.82550,66.98268
28.66583,-25.00907,40.73518
-19.69149,0.19542,78.00372
-8.40431,-90.83590,64.55099
-64.81349,-68.10592,38.01819
23.37549,-152.83161,23.30890
42.23689,-137.80467,87.53878
57.96852,55.96994,72.75667
9.79132,144.60806,48.53535
-44.23527,74.10758,64.08339
-63.56445,66.06485,45.77614
55.71806,175.34388,14.51709
23.43943,-141.14570,44.50189
-71.06314,136.28012,85.88057
39.25439,171.00764,56.55307
46.86398,-145.76877,99.52781
61.76964,-128.20118,76.90918
